PARENTOBJECTTYPE,PARENTID,CHILDID,CHILDOBJECTTYPE
SkillGroup,key_971,key_1146,SkillGroup
SkillGroup,key_962,key_1147,SkillGroup
SkillGroup,key_1035,key_1148,SkillGroup
SkillGroup,key_962,key_1149,SkillGroup
SkillGroup,key_1061,key_1150,SkillGroup
SkillGroup,key_925,key_1151,SkillGroup
SkillGroup,key_1035,key_1152,SkillGroup
SkillGroup,key_1241,key_1153,SkillGroup
SkillGroup,key_1020,key_1154,SkillGroup
SkillGroup,key_856,key_1155,SkillGroup
SkillGroup,key_1161,key_1156,SkillGroup
SkillGroup,key_1170,key_1158,SkillGroup
SkillGroup,key_1007,key_1159,SkillGroup
SkillGroup,key_1035,key_1160,SkillGroup
SkillGroup,key_857,key_1161,SkillGroup
SkillGroup,key_895,key_1162,SkillGroup
SkillGroup,key_928,key_1163,SkillGroup
SkillGroup,key_907,key_1164,SkillGroup
SkillGroup,key_1142,key_1165,SkillGroup
SkillGroup,key_1202,key_1166,SkillGroup
SkillGroup,key_971,key_1167,SkillGroup
SkillGroup,key_1258,key_1168,SkillGroup
SkillGroup,key_1095,key_1169,SkillGroup
SkillGroup,key_903,key_1170,SkillGroup
SkillGroup,key_982,key_1171,SkillGroup
SkillGroup,key_1020,key_1172,SkillGroup
SkillGroup,key_875,key_1173,SkillGroup
SkillGroup,key_1055,key_1174,SkillGroup
SkillGroup,key_952,key_1175,SkillGroup
SkillGroup,key_1061,key_1176,SkillGroup
SkillGroup,key_916,key_1177,SkillGroup
SkillGroup,key_994,key_1178,SkillGroup
SkillGroup,key_920,key_1179,SkillGroup
SkillGroup,key_1166,key_1180,SkillGroup
SkillGroup,key_846,key_1181,SkillGroup
SkillGroup,key_895,key_1182,SkillGroup
SkillGroup,key_898,key_1183,SkillGroup
SkillGroup,key_1011,key_1184,SkillGroup
SkillGroup,key_895,key_1185,SkillGroup
SkillGroup,key_1210,key_1186,SkillGroup
SkillGroup,key_913,key_1187,SkillGroup
SkillGroup,key_1051,key_1188,SkillGroup
SkillGroup,key_1000,key_1189,SkillGroup
SkillGroup,key_994,key_1190,SkillGroup
SkillGroup,key_903,key_1191,SkillGroup
SkillGroup,key_972,key_1192,SkillGroup
SkillGroup,key_1161,key_1193,SkillGroup
SkillGroup,key_1011,key_1194,SkillGroup
SkillGroup,key_938,key_1195,SkillGroup
SkillGroup,key_1095,key_1196,SkillGroup
SkillGroup,key_885,key_1197,SkillGroup
SkillGroup,key_1187,key_1198,SkillGroup
SkillGroup,key_1095,key_1199,SkillGroup
SkillGroup,key_1020,key_1200,SkillGroup
SkillGroup,key_1007,key_1201,SkillGroup
SkillGroup,key_928,key_1202,SkillGroup
SkillGroup,key_916,key_1203,SkillGroup
SkillGroup,key_857,key_1204,SkillGroup
SkillGroup,key_952,key_1205,SkillGroup
SkillGroup,key_919,key_1206,SkillGroup
SkillGroup,key_1036,key_1207,SkillGroup
SkillGroup,key_1140,key_1208,SkillGroup
SkillGroup,key_857,key_1209,SkillGroup
SkillGroup,key_1163,key_1210,SkillGroup
SkillGroup,key_841,key_1211,SkillGroup
SkillGroup,key_982,key_1212,SkillGroup
SkillGroup,key_1213,key_1214,SkillGroup
SkillGroup,key_977,key_1215,SkillGroup
SkillGroup,key_875,key_1216,SkillGroup
SkillGroup,key_1218,key_1217,SkillGroup
SkillGroup,key_846,key_1218,SkillGroup
SkillGroup,key_1238,key_1219,SkillGroup
SkillGroup,key_848,key_1220,SkillGroup
SkillGroup,key_1187,key_1221,SkillGroup
SkillGroup,key_994,key_1222,SkillGroup
SkillGroup,key_1163,key_1223,SkillGroup
SkillGroup,key_1053,key_1224,SkillGroup
SkillGroup,key_892,key_1225,SkillGroup
SkillGroup,key_892,key_1226,SkillGroup
SkillGroup,key_848,key_1227,SkillGroup
