"PARENTOBJECTTYPE","PARENTID","CHILDID","CHILDOBJECTTYPE"
"occupationgroup","key_328","key_334","occupationgroup"
"occupationgroup","key_328","key_335","occupationgroup"
"occupationgroup","key_336","key_337","occupationgroup"
"occupationgroup","key_337","key_338","occupationgroup"
"occupationgroup","key_338","key_339","occupationgroup"
"occupationgroup","key_338","key_340","occupationgroup"
"occupationgroup","key_338","key_341","occupationgroup"
"occupationgroup","key_337","key_342","occupationgroup"
"occupationgroup","key_342","key_343","occupationgroup"
"occupationgroup","key_337","key_344","occupationgroup"
"occupationgroup","key_344","key_345","occupationgroup"
"occupationgroup","key_344","key_346","occupationgroup"
"occupationgroup","key_337","key_347","occupationgroup"
"occupationgroup","key_347","key_348","occupationgroup"
"occupationgroup","key_347","key_349","occupationgroup"
"occupationgroup","key_337","key_350","occupationgroup"
"occupationgroup","key_350","key_351","occupationgroup"
"occupationgroup","key_350","key_352","occupationgroup"
"occupationgroup","key_350","key_353","occupationgroup"
"occupationgroup","key_337","key_354","occupationgroup"
"occupationgroup","key_354","key_355","occupationgroup"
"occupationgroup","key_354","key_356","occupationgroup"
"occupationgroup","key_354","key_357","occupationgroup"
"occupationgroup","key_354","key_358","occupationgroup"
"occupationgroup","key_354","key_359","occupationgroup"
"occupationgroup","key_354","key_360","occupationgroup"
"occupationgroup","key_336","key_361","occupationgroup"
"occupationgroup","key_361","key_362","occupationgroup"
"occupationgroup","key_362","key_363","occupationgroup"
"occupationgroup","key_362","key_364","occupationgroup"
"occupationgroup","key_361","key_365","occupationgroup"
"occupationgroup","key_365","key_366","occupationgroup"
"occupationgroup","key_365","key_367","occupationgroup"
"occupationgroup","key_365","key_368","occupationgroup"
"occupationgroup","key_361","key_369","occupationgroup"
"occupationgroup","key_369","key_370","occupationgroup"
"occupationgroup","key_361","key_371","occupationgroup"
"occupationgroup","key_371","key_372","occupationgroup"
"occupationgroup","key_371","key_373","occupationgroup"
"occupationgroup","key_371","key_374","occupationgroup"
"occupationgroup","key_371","key_375","occupationgroup"
"occupationgroup","key_371","key_376","occupationgroup"
"occupationgroup","key_371","key_377","occupationgroup"
"occupationgroup","key_371","key_378","occupationgroup"
"occupationgroup","key_336","key_379","occupationgroup"
"occupationgroup","key_379","key_380","occupationgroup"
"occupationgroup","key_380","key_381","occupationgroup"
"occupationgroup","key_380","key_382","occupationgroup"
"occupationgroup","key_379","key_383","occupationgroup"
"occupationgroup","key_383","key_384","occupationgroup"
"occupationgroup","key_383","key_385","occupationgroup"
"occupationgroup","key_383","key_386","occupationgroup"
"occupationgroup","key_336","key_387","occupationgroup"
"occupationgroup","key_387","key_388","occupationgroup"
"occupationgroup","key_388","key_389","occupationgroup"
"occupationgroup","key_388","key_390","occupationgroup"
"occupationgroup","key_388","key_391","occupationgroup"
"occupationgroup","key_388","key_392","occupationgroup"
"occupationgroup","key_388","key_393","occupationgroup"
"occupationgroup","key_394","key_395","occupationgroup"
