originalSkillUri,originalSkillType,relationType,relatedSkillType,relatedSkillUri
http://data.europa.eu/esco/skill/e4a9ec84-4eb3-494b-8a70-0fcf0d687f03,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/77980af4-bd9a-44c1-ae3b-9bcb98848ba5
http://data.europa.eu/esco/skill/e4aea84e-6f33-41f9-a61c-53cf5125ea26,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/51317990-9672-4635-bd76-7882718af136
http://data.europa.eu/esco/skill/e4b53411-0924-4198-b18f-e8729baba870,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/a429bbd6-2952-4bad-b1b7-5a7a89abbed6
http://data.europa.eu/esco/skill/e4b9a090-de87-4569-a927-d907b753750a,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/cea76131-1049-467d-bd00-bd155f5d65da
http://data.europa.eu/esco/skill/e4bf6574-d0d0-4314-a4e0-d54a549e41d8,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/1b10c3de-1284-4c89-a9f9-762ad51a6ad7
http://data.europa.eu/esco/skill/e4c5a9f8-72f8-4282-aefa-0fa924cb3db6,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/99b04058-e4c1-4808-923b-32cc49aa5e13
http://data.europa.eu/esco/skill/e4c5a9f8-72f8-4282-aefa-0fa924cb3db6,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/d1ec6846-dd8a-4810-8115-474cdf271540
http://data.europa.eu/esco/skill/e4d90d50-bd28-4a0c-a3a7-d4963e2a307a,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/286d0e0d-48e9-4210-b110-b1fbf04c35f1
http://data.europa.eu/esco/skill/e52040f0-3c0b-4f4d-b6c3-4d669bc30995,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/24ec34dc-62e9-47db-a075-f4d7f3691335
http://data.europa.eu/esco/skill/e52f7982-8e94-4325-9922-751d1195cb4a,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/2f19ff55-62a1-4142-aad0-dc954e8050e1
http://data.europa.eu/esco/skill/e53c1103-5d13-45f9-86d8-0b291a3eaa10,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/46f2796e-e1b8-4210-95e2-d9a89af956e7
http://data.europa.eu/esco/skill/e541c69c-ea80-4b17-87cb-4001d0b9d303,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/7cefbd03-d544-4184-a9b4-caa1eea2a646
http://data.europa.eu/esco/skill/e5467142-5fb1-4dba-a288-120d5b3d22ea,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/63c58fd8-e920-4f37-a6ab-32f86a4aef7a
http://data.europa.eu/esco/skill/e566fe34-8b6e-437a-a9fa-eb9236a07a54,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/99b04058-e4c1-4808-923b-32cc49aa5e13
http://data.europa.eu/esco/skill/e566fe34-8b6e-437a-a9fa-eb9236a07a54,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/d1ec6846-dd8a-4810-8115-474cdf271540
http://data.europa.eu/esco/skill/e574c14e-eeb2-4db7-b7ce-a1b46d98f42b,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/59bfa2b4-c5e0-44d6-afe2-991d173516ba
http://data.europa.eu/esco/skill/e574c14e-eeb2-4db7-b7ce-a1b46d98f42b,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/d5e53e8c-ea8f-47fb-a715-6edcf3842ca6
http://data.europa.eu/esco/skill/e5891cca-f913-4589-82a9-d5037c251395,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/37533674-1751-4c5c-882f-f0ff935a8cae
http://data.europa.eu/esco/skill/e5891cca-f913-4589-82a9-d5037c251395,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/67d8f79c-2a02-492a-b1c5-c7e16cfd5459
http://data.europa.eu/esco/skill/e5891cca-f913-4589-82a9-d5037c251395,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/716dd5b8-3b2e-42fe-9bc9-0232aa2a913e
http://data.europa.eu/esco/skill/e5891cca-f913-4589-82a9-d5037c251395,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/7a273f33-016a-47cc-b4b7-5ebeea768816
http://data.europa.eu/esco/skill/e5ba498f-a9e3-43b1-9e52-7c01d6f9790e,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/bc93e930-3279-4cf0-8a0b-1faeac1c8c51
http://data.europa.eu/esco/skill/e5c108c3-d6b6-4018-a34f-763e7793e746,skill/competence,essential,skill/competence,http://data.europa.eu/esco/skill/19ba11f3-9c99-41fd-a7c9-f77e6a026186
http://data.europa.eu/esco/skill/e5f77488-7561-475a-9888-decd2443d37a,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/40f65a56-ccbe-4601-9f32-1cc6cdd24f28
http://data.europa.eu/esco/skill/e603669a-dd2b-4309-9e20-57f61967ba03,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/6f46e227-f6d3-422f-b391-2b42169aac2c
http://data.europa.eu/esco/skill/e6318eac-41b6-49b5-9fc5-fc13be486691,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/87b984b4-44cc-4fc0-bfcb-988e2e147009
http://data.europa.eu/esco/skill/e64d28b8-9379-440b-ba77-2738486f8e4a,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/2facacc1-920c-45f4-9a69-5892e0d34fd8
http://data.europa.eu/esco/skill/e64d28b8-9379-440b-ba77-2738486f8e4a,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/6c268fb6-fb40-42ca-bbed-bdd2dd081f47
http://data.europa.eu/esco/skill/e64d28b8-9379-440b-ba77-2738486f8e4a,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/b21072bc-7c50-4ec7-a822-5233e9363b53
http://data.europa.eu/esco/skill/e65117b6-97e0-4f45-bd61-e581dcd6ec2a,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/71a495fe-fd76-4a70-8d77-2ef99c5ce30d
http://data.europa.eu/esco/skill/e653427b-310e-49cf-9817-bf71ccfec2ed,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/b497a163-daf4-4f1b-a6ba-8c640d803979
http://data.europa.eu/esco/skill/e653427b-310e-49cf-9817-bf71ccfec2ed,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/e6e7061f-8211-455a-9a65-adaab3f1f6a1
http://data.europa.eu/esco/skill/e667717e-b119-4def-9a0b-a356e0420770,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/4fe53fbd-e913-4a5b-b36b-ed9ef3d2ee78
http://data.europa.eu/esco/skill/e667717e-b119-4def-9a0b-a356e0420770,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/63095511-1841-4483-8224-f31a30bcdb85
http://data.europa.eu/esco/skill/e667717e-b119-4def-9a0b-a356e0420770,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/d857c918-6907-4047-bbde-9a217b4474a3
http://data.europa.eu/esco/skill/e671c957-b998-49df-b630-7908806966f1,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/1e38f5be-bb7d-42c5-8301-c16cf400f8ee
http://data.europa.eu/esco/skill/e6776fbf-844b-464d-bcbe-fd4fc8168a76,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/6cb81eb8-4c8b-4612-b60d-0ac04802cf21
http://data.europa.eu/esco/skill/e693138a-842f-4d9f-9aa5-bf515605c359,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/6c1143b7-1a4c-49ba-849a-ae328673e566
http://data.europa.eu/esco/skill/e693138a-842f-4d9f-9aa5-bf515605c359,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/91a6da8d-24dc-4453-9821-de305864677c
http://data.europa.eu/esco/skill/e6ac75a5-1945-4023-b1d7-f11b7d0a3d2f,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/69c0689f-09dc-45a8-bc8e-4952b19f7df2
http://data.europa.eu/esco/skill/e6d8fc29-3217-45e7-b36e-9abb6d39f5a9,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/60c544c9-0815-479c-bcec-93c7891815ea
http://data.europa.eu/esco/skill/e6deadb4-f0d0-4fe8-8272-31a24dd987e2,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/a86de57d-a754-474d-aa9d-989efc3d6e59
http://data.europa.eu/esco/skill/e70bd0be-12c3-4d28-b440-7f706fa29733,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/3d4d80af-db25-4c08-8714-b2e68d87ec09
http://data.europa.eu/esco/skill/e717b036-2c0c-4c11-99e9-0cb4ce084fed,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/ecc18804-a466-40d9-98b4-fba5cd67dd4b
http://data.europa.eu/esco/skill/e71c6cee-7247-49f4-829a-141c880ae938,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/6eff134b-e34f-4d6e-a6e8-5e47cf2228d0
http://data.europa.eu/esco/skill/e7211c0c-e571-4d61-bfda-3bea3953151d,skill/competence,optional,skill/competence,http://data.europa.eu/esco/skill/db4f4689-8540-4577-bdfe-acecf2f31ec2
http://data.europa.eu/esco/skill/e76dd90d-91c4-49c0-bfd0-dfa2c4c90c81,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/95c35c3a-035f-47c2-90cf-7e934d20fc08
http://data.europa.eu/esco/skill/e775f5c3-3dc7-4875-8061-6ab0f329db2d,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/2ca4c857-1450-4004-9fdb-8500def6b8fa
http://data.europa.eu/esco/skill/e775f5c3-3dc7-4875-8061-6ab0f329db2d,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/e843973c-23dd-416a-8a9c-9e89512542fb
http://data.europa.eu/esco/skill/e77cbe19-1830-4c24-b43e-38767929e75a,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/8770350e-746f-4adb-9556-18ca68104be6
http://data.europa.eu/esco/skill/e799d85d-da34-41b0-a8c0-80540c448018,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/f4d1fce0-6d7f-4a5e-b317-2040b64758f2
http://data.europa.eu/esco/skill/e7a58ad7-230d-4d1e-a006-e12d22e6eb78,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/1e1b2e9d-7254-4389-a432-433a932ee1ae
http://data.europa.eu/esco/skill/e7b73261-ac14-4f71-9d98-3213a41b3885,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/05e432cf-ac9d-4596-8b1b-2cea064e801e
http://data.europa.eu/esco/skill/e7b9d173-32ba-452d-a7df-f15f0e05903c,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/2b3ac8b9-a5bd-4ec1-bb9a-f499fb3aa8d3
http://data.europa.eu/esco/skill/e7e19a59-a780-457b-a027-e901a5cf1ea3,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/3ba70459-7849-423f-a51e-e2290724b75b
http://data.europa.eu/esco/skill/e7e19a59-a780-457b-a027-e901a5cf1ea3,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/f91ad7eb-f4dd-400f-b69e-6a4e23024741
http://data.europa.eu/esco/skill/e7f4130d-c1fe-407c-b6ee-17470078cb99,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/d7f7eabf-6ab3-4d9b-9c8f-17b018902297
http://data.europa.eu/esco/skill/e80f9e50-71ff-4bb7-8b7d-eb232685d17f,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/d512d178-37a6-4eab-a660-412d2bb0824a
http://data.europa.eu/esco/skill/e8171178-9a60-40a6-ad3b-510e10cfebad,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/3e7516dc-0f7c-4686-8b2f-fade4e5d21be
http://data.europa.eu/esco/skill/e8171178-9a60-40a6-ad3b-510e10cfebad,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/97965983-0da4-4902-9daf-d5cd2693ef73
http://data.europa.eu/esco/skill/e81f0ef9-b72d-4573-b02c-52aa7538bfdc,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/3ebfb75e-f4c4-4b16-a006-0b1980ab141e
http://data.europa.eu/esco/skill/e84028af-0c9a-4d67-8aca-0772f8fe1664,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/4422d55b-6b66-434b-a322-1e251c0183d1
http://data.europa.eu/esco/skill/e84028af-0c9a-4d67-8aca-0772f8fe1664,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/d5ce57eb-3ec8-429b-9837-1cbd3aa0ec9a
http://data.europa.eu/esco/skill/e844bde0-9563-4c07-a7e6-4150d5f06a4b,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/72886bc5-eeb0-42d5-9b01-f83b4cf138b4
http://data.europa.eu/esco/skill/e85cff6b-ee0e-4106-98f0-b57b39a2ea3f,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/5fb523ab-25e9-43a7-a853-c785db50f6cc
http://data.europa.eu/esco/skill/e85cff6b-ee0e-4106-98f0-b57b39a2ea3f,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/9d75efb9-0c77-4f86-b5e7-99100808564a
http://data.europa.eu/esco/skill/e86698a6-ef2b-417c-a2dc-406380e01f10,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/2fb8480e-de3c-462b-b169-e8bbb344da68
http://data.europa.eu/esco/skill/e883d55a-75ae-460b-ba0a-47fecf14f1b3,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/b386e189-12c5-4df6-b1db-059eb3f6dd88
http://data.europa.eu/esco/skill/e886d509-df6e-4d0f-9b42-9499cc864f33,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/8f15b22d-930e-4842-80dc-5cab28ac71fc
http://data.europa.eu/esco/skill/e8a33a3f-5f1e-4148-a2f3-d8d3c9a3f36a,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/98d019f2-c6b5-4d6a-b28f-8a15c4d6cf61
http://data.europa.eu/esco/skill/e8a33a3f-5f1e-4148-a2f3-d8d3c9a3f36a,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/a88c4bdc-73f8-437d-b268-02cb813a99ca
http://data.europa.eu/esco/skill/e8bd4f15-c928-463c-8454-5a7d99dd9926,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/51317990-9672-4635-bd76-7882718af136
http://data.europa.eu/esco/skill/e8c9361b-9fbc-4419-b1de-26b1b2d0d94a,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/b0d581cb-360e-44a1-a32a-4c7d5c4cfc71
http://data.europa.eu/esco/skill/e8edc3cf-b12b-4ffc-8546-3657a00ca604,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/e2ba5755-d934-486e-b6cb-a938c2857b79
http://data.europa.eu/esco/skill/e9030465-13c5-46d2-bdae-c2c1a9dbec86,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/880c54f9-866e-4f37-b5fa-25ef8a7d49b6
http://data.europa.eu/esco/skill/e9030465-13c5-46d2-bdae-c2c1a9dbec86,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/ecc18804-a466-40d9-98b4-fba5cd67dd4b
http://data.europa.eu/esco/skill/e90c83be-ccb7-4752-af5e-7f58cd0ac399,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/f143bbc9-cc9d-4629-87d5-4d747838ddb3
http://data.europa.eu/esco/skill/e9160feb-109a-41eb-9604-9f898c710d0f,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/7ba2ce03-ac36-4cf5-9383-e665ed0d86c3
http://data.europa.eu/esco/skill/e91ac336-bebc-45a6-85eb-e3a19b3a7c30,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/45ec1183-7e2f-4ad7-9f98-0829448621d5
http://data.europa.eu/esco/skill/e921279a-1a7e-4900-9720-bde93ae3e70e,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/0f16809e-a1a4-46a4-ae8e-058f5d0d358a
http://data.europa.eu/esco/skill/e9440312-38ed-4d64-9850-b9dd47182456,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/059d0c45-3ad3-440e-a20d-63ecbece9336
http://data.europa.eu/esco/skill/e95058a6-e139-42e7-a470-72038a606649,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/811bdb9d-5bf7-4b5a-a3f5-4fc2002f6d57
http://data.europa.eu/esco/skill/e95058a6-e139-42e7-a470-72038a606649,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/99571e68-801f-49af-a897-5f75996642e1
http://data.europa.eu/esco/skill/e975b791-b488-4935-be44-06f2f9a443bb,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/7a950986-27fe-4b6c-adf3-88f211e77019
http://data.europa.eu/esco/skill/e975b791-b488-4935-be44-06f2f9a443bb,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/e87ec79a-c9ff-46f5-84fa-7a0f394cdf40
http://data.europa.eu/esco/skill/e9867780-9584-43a9-af10-8eb730b525cc,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/c08dd4b7-026e-4e24-820a-6f4d812ae208
http://data.europa.eu/esco/skill/e98a5096-de98-46d2-88c8-951f4029c038,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/99a09006-31f4-41d3-b3aa-feb2aeff730b
http://data.europa.eu/esco/skill/e98a5096-de98-46d2-88c8-951f4029c038,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/b729d6bc-326b-46cd-aa63-ea280024b116
http://data.europa.eu/esco/skill/e99fb195-c850-466d-8e31-b32ead0c646d,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/9383aafd-2415-4b54-9437-d9e7f4d9ec80
http://data.europa.eu/esco/skill/e9b3f0a4-1f06-4229-9acc-7f44683e5995,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/19c47caf-08b6-4430-9e09-0c11cb42c78a
http://data.europa.eu/esco/skill/e9b3f0a4-1f06-4229-9acc-7f44683e5995,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/328dd036-0a75-4a29-ac6d-a779f5e3f3a0
http://data.europa.eu/esco/skill/e9b3f0a4-1f06-4229-9acc-7f44683e5995,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/913a0c87-5482-4765-a085-03cad1b42ec2
http://data.europa.eu/esco/skill/e9b99d6e-c7ec-4f87-b7b4-b5322733c998,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/49fcd628-1025-4e11-9feb-a24f64d0fced
http://data.europa.eu/esco/skill/e9d625ad-ea81-4ff8-b3fe-ccc1bea65cb5,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/66490e5a-c136-4fe7-9d95-2356fef9cafd
http://data.europa.eu/esco/skill/e9d625ad-ea81-4ff8-b3fe-ccc1bea65cb5,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/ec841d52-755c-4534-b362-811ca07b6cd8
http://data.europa.eu/esco/skill/e9d625ad-ea81-4ff8-b3fe-ccc1bea65cb5,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/f46fb515-8de7-499b-a4d9-74ad7c19906c
http://data.europa.eu/esco/skill/e9d8829d-5835-4100-a541-5c28b860cfc6,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/1493ddb4-9a46-4e00-b9c8-d8e1c64e8f34
http://data.europa.eu/esco/skill/e9d8829d-5835-4100-a541-5c28b860cfc6,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/1bfd3bf6-a289-4c30-b0b0-16aae3434c39
http://data.europa.eu/esco/skill/e9d8829d-5835-4100-a541-5c28b860cfc6,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/1edc9d4c-66b5-4268-9b7c-917d3e4b4dc7
http://data.europa.eu/esco/skill/e9d8829d-5835-4100-a541-5c28b860cfc6,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/8a9e00a5-b795-4cde-b744-ec2f2ce4ed88
http://data.europa.eu/esco/skill/e9e263aa-11d7-41c8-bdb3-d823e4cbc1a7,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/91fc256e-00ec-4367-b3b4-dcd564ed3fd2
http://data.europa.eu/esco/skill/e9ed08b7-f2ea-4652-b60f-2b6d9899ab3e,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/9babbf24-1523-4b74-9770-c07c447920cc
http://data.europa.eu/esco/skill/ea14a3eb-526f-4d8d-9015-c2dc62739e7a,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/3180dd8e-332e-4430-bf4d-c4079e9da1b0
http://data.europa.eu/esco/skill/ea14a3eb-526f-4d8d-9015-c2dc62739e7a,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/b3f971b2-6c11-43d3-b5ce-8ba7f5a223c7
http://data.europa.eu/esco/skill/ea14a3eb-526f-4d8d-9015-c2dc62739e7a,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/fea269a3-85e5-4953-a5b8-e9b7b275b7df
http://data.europa.eu/esco/skill/ea1e14f3-b88b-42f2-baa3-774396bce1e5,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/727aeb22-40ef-45af-822d-3c72263a2bd9
http://data.europa.eu/esco/skill/ea412de3-9d7a-4943-8d8c-c6d3c7495d0e,knowledge,essential,knowledge,http://data.europa.eu/esco/skill/85f46538-ae70-498a-bfbc-b8ddafe96c7d
http://data.europa.eu/esco/skill/ea412de3-9d7a-4943-8d8c-c6d3c7495d0e,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/6fa1c2c0-a012-4ca0-9642-e01569ba322c
http://data.europa.eu/esco/skill/ea412de3-9d7a-4943-8d8c-c6d3c7495d0e,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/7557f0f4-b8bc-4ac0-b91e-222ab1ba744f
http://data.europa.eu/esco/skill/ea414fa9-a129-462e-845e-85ea021a255d,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/47e349cb-b0a8-4877-b368-c30a2ee4668b
http://data.europa.eu/esco/skill/ea57d35d-cdb2-42cf-a2aa-1b23ae39be32,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/2e2e0231-b8d7-4819-be7b-8e453bf5f0f7
http://data.europa.eu/esco/skill/ea57d35d-cdb2-42cf-a2aa-1b23ae39be32,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/6fa0f0de-5630-4a08-a042-a2e07de9208e
http://data.europa.eu/esco/skill/ea65085d-34f8-4c78-b789-e7ef9d7580d4,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/1e1b2e9d-7254-4389-a432-433a932ee1ae
http://data.europa.eu/esco/skill/ea86e53f-e7b8-4cf3-89b5-48c961f7ad34,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/1e3e0736-6d4a-4a65-8787-1fa16bff5660
http://data.europa.eu/esco/skill/ea8aa053-2ac6-4f8e-b5d7-8e52b55966c2,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/9b9244b4-6f62-4834-839b-19e9eba0a407
http://data.europa.eu/esco/skill/eaa7af7e-0a6f-4383-9d19-05dec9abed36,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/c5a80bb0-31e6-4de0-868c-00a0f9b88b47
http://data.europa.eu/esco/skill/eaa9727c-df1e-407a-85d3-48cc71508bc2,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/ecc18804-a466-40d9-98b4-fba5cd67dd4b
http://data.europa.eu/esco/skill/eabc06f6-2daf-45bb-b525-7fc078e2eadf,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/ac42ad10-4399-4730-a097-04dfb605aace
http://data.europa.eu/esco/skill/eac31d4d-7802-4229-8c4d-f9332074ca04,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/8c454cb2-09b2-4b1c-b556-f57c9d90952c
http://data.europa.eu/esco/skill/eac31d4d-7802-4229-8c4d-f9332074ca04,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/92832235-47a8-427a-a71c-1f4de123143f
http://data.europa.eu/esco/skill/eac31d4d-7802-4229-8c4d-f9332074ca04,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/931d3046-8e66-4aca-bbf1-1dca032c8b15
http://data.europa.eu/esco/skill/eac31d4d-7802-4229-8c4d-f9332074ca04,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/9cf03ba0-461b-4710-b705-8143aa9deafc
http://data.europa.eu/esco/skill/eacac7e2-4e88-4bd3-9797-1dd1922cd10a,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/6b28bb69-a6ef-42d4-84df-46e498f09297
http://data.europa.eu/esco/skill/ead14c9a-9a19-4119-8303-5f5c78761c24,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/8f5d6a1b-32fa-4c3f-b3d6-5f070d2e0f74
http://data.europa.eu/esco/skill/eae12c16-6f17-4bed-b81d-a1c61d0f0545,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/13bf8e76-044a-43c3-9924-ee6d99b50a9f
http://data.europa.eu/esco/skill/eae12c16-6f17-4bed-b81d-a1c61d0f0545,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/198517e5-63bc-4337-bb33-6819bfa2f265
http://data.europa.eu/esco/skill/eae7d1fd-8011-476e-9762-200d4162f957,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/d4520367-f1b9-4f10-9d91-92a6715e571c
http://data.europa.eu/esco/skill/eaef3371-cb14-4d21-90a4-e54dc7c6391c,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/4ff549c3-daa5-4def-9916-301c7bdf13b8
http://data.europa.eu/esco/skill/eafe89c8-0b80-4c50-86ea-4ceb9f9d57f9,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/13d96098-2ff0-46b8-b326-b7c0e18cc1f1
http://data.europa.eu/esco/skill/eafe89c8-0b80-4c50-86ea-4ceb9f9d57f9,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/c3102a5f-dafd-417c-8210-1eb779a05448
http://data.europa.eu/esco/skill/eafe89c8-0b80-4c50-86ea-4ceb9f9d57f9,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/f190355a-cea5-4cd0-b6cd-a5c3d9a14985
http://data.europa.eu/esco/skill/eb0c58e4-0e59-44a5-9932-d072da400dfd,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/15952b07-e74b-4618-baf2-51f40a5edbc4
http://data.europa.eu/esco/skill/eb0c58e4-0e59-44a5-9932-d072da400dfd,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/9a16345b-337f-4c0b-a344-68182cd015c6
http://data.europa.eu/esco/skill/eb0d83b2-3aa4-4a36-a60a-99b6746429e2,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/717c792a-806a-42ca-9d19-f48f0bd6a830
http://data.europa.eu/esco/skill/eb13f8c5-8300-4422-a51f-475a7edb09ef,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/41daf4d3-33b8-4199-b814-e54964d277b6
http://data.europa.eu/esco/skill/eb13f8c5-8300-4422-a51f-475a7edb09ef,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/7cc80984-8c8a-4e03-8fda-b76b4198d1f0
http://data.europa.eu/esco/skill/eb13f8c5-8300-4422-a51f-475a7edb09ef,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/b1d83178-01ba-4802-bcdd-48c2715030cf
http://data.europa.eu/esco/skill/eb13f8c5-8300-4422-a51f-475a7edb09ef,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/dbe6fdf0-d776-4dd2-95b6-d7a9dd799603
http://data.europa.eu/esco/skill/eb2eb70b-a55b-46d8-8c4e-b88e92caadd5,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/1ddbdcfe-f99e-4a46-a2c4-f21854161e60
http://data.europa.eu/esco/skill/eb362a5d-5c17-4eff-acd3-7aeb66b88112,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/fa4ffcfa-c03a-4f23-b49e-dab0b406cda1
