OCCUPATIONOBJECTTYPE,REQUIRING,RELATIONTYPE,REQUIRED
ESCOOccupation,bf782962-2291-4db3-99ce-d6268b0610c5,optional,6c5f20e9-a69d-4668-8a9d-ae708aebd57d
ESCOOccupation,bf782962-2291-4db3-99ce-d6268b0610c5,optional,9816b37d-6592-4c88-8c99-c39f568a7b82
ESCOOccupation,97e32cff-6322-4be2-8bbe-f0a982b9aae0,optional,61200bbd-90c7-4326-b8c8-2d3a34379441
ESCOOccupation,d9df33e6-1194-41ee-b5b7-8491b5512c55,optional,390793f0-853f-466e-9091-74fcdca4712a
ESCOOccupation,d9df33e6-1194-41ee-b5b7-8491b5512c55,optional,d7e58142-6b2b-4541-826a-4337465279eb
ESCOOccupation,d9df33e6-1194-41ee-b5b7-8491b5512c55,optional,f198e657-d572-45cb-890c-1b49bacec48c
ESCOOccupation,990dc10c-b7fa-4a04-a63f-11b7b2d49f13,optional,a5be8bb1-457e-488d-9433-d846269b85c3
ESCOOccupation,990dc10c-b7fa-4a04-a63f-11b7b2d49f13,optional,6b8e1d0d-7b8c-4f99-8d20-628e0947cb27
ESCOOccupation,11d85504-f97d-4f50-8cec-bd5fafaa3dc8,optional,1f16db89-6c42-4d51-b960-0a79a39ea5cf
ESCOOccupation,11d85504-f97d-4f50-8cec-bd5fafaa3dc8,optional,8c0f76de-34bf-4021-a284-39f1d39d183f
ESCOOccupation,414b15fa-16d1-4e4c-94f6-a9a0f82d8f5b,optional,553fc4fa-56c0-4b4c-a09a-d183c5be18f6
ESCOOccupation,414b15fa-16d1-4e4c-94f6-a9a0f82d8f5b,optional,1c16afab-8a93-44b3-b5dd-8a0c736966f3
ESCOOccupation,72314187-6125-4868-a93d-fae4aa9d4309,optional,06688eea-2b2e-4a2b-8ca6-b3e178e3f820
ESCOOccupation,c9db1905-da6f-4524-8ef5-c4b006e27e18,optional,35080ea1-4829-4c30-a239-16fa78052b43
ESCOOccupation,d101bd10-674b-4cd5-9769-e942b94e8430,optional,f024b318-7550-45f5-9337-89bdd97d0d80
ESCOOccupation,28d0e452-9365-4b2c-b2c7-b464301b0382,optional,5afad5b8-db0a-4169-a743-b566618633f8
ESCOOccupation,476f9cc3-4b78-4aec-9ac1-143b8f04ff53,essential,b09e2b7a-bc42-445d-9fc8-1fd18e72560f
ESCOOccupation,476f9cc3-4b78-4aec-9ac1-143b8f04ff53,optional,76b232f3-4559-4dc9-b924-ff3bdb3104e6
ESCOOccupation,375718fb-406c-4861-aa63-9d13de909cbc,optional,07fd9249-4130-47ee-b1bd-5f8e4a8eb216
ESCOOccupation,902f7f47-d27c-454a-8a86-d124dd330e6a,optional,3ed73279-b782-43b9-a229-0fb6ba37c7c3
ESCOOccupation,902f7f47-d27c-454a-8a86-d124dd330e6a,optional,6648dfa5-1c1d-4d8d-bdaf-ac747dbd3d4f
ESCOOccupation,902f7f47-d27c-454a-8a86-d124dd330e6a,optional,75b381a1-14e6-47cf-a4fe-2f540bd21cb8
ESCOOccupation,e773d5f3-e740-4681-8ac3-992e49d6fdbd,optional,d8902adb-72eb-41c7-808d-0c060a846ba9
ESCOOccupation,33e5f450-de3f-453f-978d-1048822a1d91,optional,e003cf8f-b808-4009-a770-18e0e038d4a1
ESCOOccupation,33e5f450-de3f-453f-978d-1048822a1d91,optional,06994ad4-2ed1-4e4e-8b59-ff7d1ffaa737
ESCOOccupation,d8593c7f-efb0-427d-8afb-ec854707b92b,optional,47dbeb9f-3d64-45a2-83f1-b80ea12972bf
ESCOOccupation,51acdb94-8aea-4fdd-a705-af9a6cb7ff0c,essential,b0ba6038-d21f-44e9-9191-bca37aab9e02
ESCOOccupation,17c34dea-21b2-488d-aff3-bc8eb2d7d1bf,optional,0e744bd0-9971-41f2-85bc-5bfecd403102
ESCOOccupation,0d8567d6-fe36-4885-a965-7b3891765889,optional,e478a50b-4887-4f79-9a79-2cd641e2223d
ESCOOccupation,0d8567d6-fe36-4885-a965-7b3891765889,optional,70affc6f-7044-44cd-846d-dc54feda3134
ESCOOccupation,03e22fbd-e2cc-48f3-b4f7-c610ddadb32c,optional,83891a8e-c6f1-48b5-a4df-8f7e7dcf5d80
ESCOOccupation,26a47f64-0a7b-43d8-b8df-4564d49d168f,optional,13137304-f1b0-43fa-b79e-8b3fb2769b9d
ESCOOccupation,9956f499-2efa-41ad-a7b5-84f4ba55555d,optional,4daa0977-283d-4f2e-9c52-f077a868df23
ESCOOccupation,9956f499-2efa-41ad-a7b5-84f4ba55555d,optional,f5e47552-61f0-418c-b3a3-5b07ae4638ad
ESCOOccupation,9956f499-2efa-41ad-a7b5-84f4ba55555d,optional,b752e6ae-4fd3-471f-8d9d-4117897271f2
ESCOOccupation,cea79dc9-e151-4843-b328-fe56f4e288b6,optional,7b7fe12a-3c6f-4973-b53a-d281d2b164ef
ESCOOccupation,cea79dc9-e151-4843-b328-fe56f4e288b6,optional,44a70186-ff4f-4732-b5c6-902fe28f911c
ESCOOccupation,cea79dc9-e151-4843-b328-fe56f4e288b6,optional,16ada75d-46f7-4b79-84e5-3e6dc4bf5f07
ESCOOccupation,cea79dc9-e151-4843-b328-fe56f4e288b6,optional,b0426f21-fd8e-4484-b697-93a3e118854b
ESCOOccupation,02e9e1fe-d432-4f0c-972d-364e2ac57ca0,optional,b66c496b-27ef-4228-834a-0ebc72c151d4
ESCOOccupation,02e9e1fe-d432-4f0c-972d-364e2ac57ca0,optional,5e679f87-ad89-402f-946f-15d162cdeb5f
ESCOOccupation,8f64a00a-9901-4d41-8cc9-40f5ed932440,optional,e6c957f2-a6a7-4a90-b924-4754ac3df633
ESCOOccupation,7955f49e-1b59-4346-9dbf-1276164140cc,optional,3d784de3-ba17-4499-aadb-5f5ea0d54994
ESCOOccupation,7955f49e-1b59-4346-9dbf-1276164140cc,optional,05d936a6-7bcc-4777-a4b8-07f4a0fb62d4
ESCOOccupation,8627a134-322a-4821-a244-b2ae2379475b,optional,f012ecf9-c8fc-4f3c-b214-8e1254074d1b
ESCOOccupation,8627a134-322a-4821-a244-b2ae2379475b,optional,bd3df4bd-b836-48b2-b04f-52386b0061fd
ESCOOccupation,8627a134-322a-4821-a244-b2ae2379475b,optional,f62419c5-1dc6-4213-b50d-810f70b988d9
ESCOOccupation,1182fa32-faeb-4a37-9cc0-654328156369,optional,7a93d5c0-134f-4635-b4c6-636561f83f05
ESCOOccupation,b159f813-2d50-4d7f-8dc1-589cdff581b7,optional,2a619836-8dea-41cb-b163-9dcbccdef0aa
ESCOOccupation,c261cbe9-87a3-4055-ac26-f4acb1cb135a,optional,50d3d585-5e1a-4e23-81eb-801cf1c52a2e
ESCOOccupation,7b540081-087d-4315-807c-6734cb8bbc06,optional,2e5dca86-af56-43ec-a2b1-21e5a7de01e2
ESCOOccupation,7b540081-087d-4315-807c-6734cb8bbc06,optional,9514b2da-9784-46a2-afd9-413a870bdd64
ESCOOccupation,5cc93f87-97f4-4f58-b4b8-c0fbbac089bb,optional,963084bd-2268-4f17-ba1e-48a92ab06179
ESCOOccupation,15efbe30-f833-4df6-bb96-d3584f40b041,optional,f012ecf9-c8fc-4f3c-b214-8e1254074d1b
ESCOOccupation,15efbe30-f833-4df6-bb96-d3584f40b041,optional,bd3df4bd-b836-48b2-b04f-52386b0061fd
ESCOOccupation,15efbe30-f833-4df6-bb96-d3584f40b041,optional,f62419c5-1dc6-4213-b50d-810f70b988d9
ESCOOccupation,d1f4b49a-6241-4df2-847d-527441996611,optional,13a3b39e-d7ad-4c72-a38a-f2cefc0a0d63
ESCOOccupation,d6ad7a3f-8e63-4060-8906-076ca053969d,optional,e90e13a1-ca14-4099-aa6b-97d77c5059f2
ESCOOccupation,0d7d720f-694e-41fc-a6cf-229764f7e34b,optional,4bf8516c-e7ff-415c-8dc1-13a3f6b4a410
ESCOOccupation,00170cb4-b676-4ad0-9853-7800b2173e1f,optional,97fb8ae0-4a17-45d2-8a1d-57fdf841a18f
ESCOOccupation,4812d764-ca85-45e5-abfb-2d614c0a401b,optional,5bab7baa-2efa-4fdf-963b-576a28aaef06
ESCOOccupation,a5b5b421-2b34-424f-a9c1-d27e0cb14c5f,optional,14d58e7d-8acb-4d38-8c79-600edd4f33ac
ESCOOccupation,21d3bc70-3df1-4675-bc13-bb32b243a1ae,optional,41a7bd2a-9ac4-4b9a-9705-d3a5caf4b6b7
ESCOOccupation,6ec211ef-1716-4c94-85f4-a8280b99d9ee,optional,fe1eae8c-a742-48a6-a728-ad1d47e04d10
ESCOOccupation,66f83f19-b930-4526-95fc-594786344798,optional,67309c94-fb00-4489-b8b5-7bba0caffced
ESCOOccupation,598f9627-4759-4a1a-b318-769b7f60a3cc,essential,b33f4cf1-38a9-4d23-a172-36ccec6b33ba
ESCOOccupation,0c2cad5e-802d-40b9-a7cd-e6a88b492a52,optional,ad61309a-bfd0-49d3-a8f3-d1562c9d3741
ESCOOccupation,0c2cad5e-802d-40b9-a7cd-e6a88b492a52,optional,5fb4bc38-cfb9-4160-babc-b3561e9fd5c2
ESCOOccupation,198fe3d9-72aa-43ca-9a98-f67188989d8c,optional,ca73218f-c336-4be0-99e8-cde184a1fde4
ESCOOccupation,d2a1a2b4-7053-4126-aba1-2ab61aefaaa8,optional,8994f945-c14f-47e8-a2d2-f3fd23a2a348
ESCOOccupation,736c41c8-c32a-4a55-8bef-147fc74523eb,optional,df84ac69-120b-4a21-b219-12727baa44dc
ESCOOccupation,66e8af9c-1377-40f2-b1d2-349a62e32a24,optional,91ec436c-9b62-4fbc-8c53-f3f3d5c80f30
ESCOOccupation,30c8ca4a-63d1-4952-afba-a71f44cb04ea,optional,99a6132d-262d-4d22-8ad8-7aacdd8d2886
ESCOOccupation,30c8ca4a-63d1-4952-afba-a71f44cb04ea,optional,b19888e3-8a16-414c-aa78-96befba67e59
ESCOOccupation,8167419e-2cc7-44e0-8795-91cbc747f424,optional,386fd37d-f4c4-4f23-9e05-70f72ebd2e85
ESCOOccupation,8167419e-2cc7-44e0-8795-91cbc747f424,optional,6649395f-1056-4aaf-88a3-872b1a121589
ESCOOccupation,5dc241ec-11ea-4d26-a4be-e9ba2a143ce5,optional,97acc9be-595d-40e9-965e-53b9ea0e6901
ESCOOccupation,7c27b75c-d8bc-472d-bb2f-8dda072009d3,optional,d4dbe050-bec1-4bc0-8943-a6878fb4013b
ESCOOccupation,91fea77a-3112-4c58-97c3-b3c9713177ff,optional,ce757f96-3795-41de-9864-adc34b53605e
ESCOOccupation,bf69e487-ad89-49f6-a64b-0cdfdb8a6b28,optional,12ab84d2-fc79-40dd-9761-f93fcf98de47
ESCOOccupation,fe92c9cc-0e48-4bbe-a58c-705f228c0740,optional,e003cf8f-b808-4009-a770-18e0e038d4a1
ESCOOccupation,e9d36173-9f67-4ada-b70f-7e717bdde3a6,optional,016b7e9d-75df-4a55-8b8c-5e293dade407
ESCOOccupation,92d75945-3cf4-486d-b971-45b712a6ef46,optional,91ec436c-9b62-4fbc-8c53-f3f3d5c80f30
ESCOOccupation,f03f2924-f9c1-416c-b1de-84bb654f21a3,optional,a713bdce-2c30-4899-a9ad-de398bc385d1
ESCOOccupation,f03f2924-f9c1-416c-b1de-84bb654f21a3,optional,4ff04e0c-58e6-49d5-bac6-50acc2314557
ESCOOccupation,f03f2924-f9c1-416c-b1de-84bb654f21a3,optional,ed09c526-3ba6-4586-9a90-b3df7fa482f5
ESCOOccupation,66c1919d-f191-4d16-a8fd-2c98579a5625,optional,21c076cb-33c3-4f71-8a4a-4f7785bf53dd
ESCOOccupation,62f21c13-b300-497b-b728-3b776c9b79c5,optional,7e0b51c5-c00b-46c4-82f0-ae9ab057032f
ESCOOccupation,1d73d5e5-1c2c-4487-a26a-98821868bf0a,optional,498bd75b-6529-4e2f-a47f-d6cd159d6d5a
ESCOOccupation,7a93b854-70dc-42e9-92f1-eec9a00099dd,optional,95f361b2-3cdd-45c5-9fd3-30a0c3e82c57
ESCOOccupation,ebe7c782-c5f7-485b-a502-c7f995dc437e,optional,ff822b26-5bc7-4ecb-b1ca-ae35eff016ff
ESCOOccupation,c99a52a5-0003-463f-bd90-3b835eb014d7,optional,33d944d5-01e2-4e89-922f-c31e4b0e2e23
ESCOOccupation,c99a52a5-0003-463f-bd90-3b835eb014d7,optional,fa6d59e8-3cce-4d01-8596-76d83d9c4867
ESCOOccupation,8a1572eb-4641-4821-a677-91f2ebcee1cd,optional,63b2e907-f6dc-4d57-aa27-be65b4066ec9
ESCOOccupation,8a1572eb-4641-4821-a677-91f2ebcee1cd,optional,8eb86a81-ef40-4004-a3cd-d7b7b53e2e48
ESCOOccupation,f709aa81-6c8c-41d9-86bc-fac4e3bc0a46,optional,75ccb726-9b4d-4c86-a723-52cc2f68c57b
ESCOOccupation,14ac5bee-b4cb-4d95-a2e7-ba0c2bdd2b3f,optional,56a90c32-ad22-4361-abf3-88b55d2005d1
ESCOOccupation,14ac5bee-b4cb-4d95-a2e7-ba0c2bdd2b3f,optional,ec6f7136-5709-44a8-b676-5a6f30dfee3c
ESCOOccupation,831033f3-6c2a-4a76-9fa2-2e27ac160858,optional,4753bd4e-6af5-4d02-a62f-99723c5257fc
ESCOOccupation,f2e23b03-9903-4a01-b517-e4a0d14e2dcd,optional,78dd6e58-a177-4d0d-bfde-c4550a0e41d3
ESCOOccupation,f2e23b03-9903-4a01-b517-e4a0d14e2dcd,optional,dbf6b5b5-339d-427d-95f4-cd6e2548a2fd
ESCOOccupation,f2e23b03-9903-4a01-b517-e4a0d14e2dcd,optional,d700f92b-764e-4cb2-a1ec-07c9b72b1a80
ESCOOccupation,58a9991d-abbe-4dad-b4d2-23d7e8500507,optional,547fa743-936f-4aa3-be85-3307fe13d0d3
ESCOOccupation,5d12dc81-92f5-4611-b19b-147991fce4fe,essential,973b1182-9045-4d6e-ac18-52bac2d84ef4
ESCOOccupation,5d12dc81-92f5-4611-b19b-147991fce4fe,essential,fd532112-93b3-45fb-927a-7987f61f9103
ESCOOccupation,5d12dc81-92f5-4611-b19b-147991fce4fe,essential,33cef04f-82cc-4ff5-ac8e-1ece985204b3
ESCOOccupation,5d12dc81-92f5-4611-b19b-147991fce4fe,essential,bb3e5c47-bc38-47e0-8b75-64bc84dbab24
ESCOOccupation,5d12dc81-92f5-4611-b19b-147991fce4fe,essential,f4d82404-8517-4957-b65f-451f343a6af7
ESCOOccupation,5d12dc81-92f5-4611-b19b-147991fce4fe,essential,d05c86bd-83b4-4c31-82ee-4c660022eaa9
ESCOOccupation,5d12dc81-92f5-4611-b19b-147991fce4fe,essential,1b059450-9323-4173-b645-28c9d0740e9e
ESCOOccupation,5d12dc81-92f5-4611-b19b-147991fce4fe,essential,c4eaecf6-1cc6-4cf3-88b4-7ea5bf37c1d0
ESCOOccupation,5d12dc81-92f5-4611-b19b-147991fce4fe,essential,1bf8308a-da7c-44e4-bc6b-161a0b31d2e7
ESCOOccupation,5d12dc81-92f5-4611-b19b-147991fce4fe,essential,ef77c9a7-55e3-47d9-9796-58a422fcccd2
ESCOOccupation,5d12dc81-92f5-4611-b19b-147991fce4fe,essential,e397b2e2-58b1-4a70-8aba-cac718843e9e
ESCOOccupation,5d12dc81-92f5-4611-b19b-147991fce4fe,optional,586b978f-09f9-4409-8311-c9301b6d401d
ESCOOccupation,5d12dc81-92f5-4611-b19b-147991fce4fe,optional,58111507-561f-4545-907c-20688f5470e5
ESCOOccupation,0b77ad51-6b91-49ef-bbac-e1defa416ae0,optional,a882cd2b-0c5f-4b6c-a732-3a66e6090dc2
ESCOOccupation,912fe37d-4e53-4684-86c7-290950ca1152,optional,2e779c04-42d6-49f9-a2a5-c5100ed219aa
ESCOOccupation,f3e7910d-9fc2-489a-a965-3a62f74d264f,optional,306e43cd-9193-467c-8b11-4e41c18668c1
ESCOOccupation,f6a47fc6-fe5b-43dd-9290-215e907f010e,optional,414b112e-5732-48a5-8efa-23e39f96810a
ESCOOccupation,d0a5e493-5788-4e90-bd4c-1768283f2192,optional,8eb66230-0f17-488b-95d0-652fbbba2d76
ESCOOccupation,79f99eae-bb74-46ff-a48d-8c9cf8a9fb4e,optional,261913d9-3b06-47f6-83ff-0f800f73e948
ESCOOccupation,34c198e3-8fd1-435e-a371-162aed713725,optional,cc5006ff-409a-43ed-a91d-a8dd36d0c3ce
ESCOOccupation,138c31a5-faed-4c90-945d-96b09382ca05,optional,60892801-479a-43d3-8721-9ccb72ec48e0
ESCOOccupation,0eec8bb2-246a-432c-ae52-1e43dae2b83d,optional,205de4b7-3f3f-4b88-ab0f-d3e1670ed984
ESCOOccupation,0eec8bb2-246a-432c-ae52-1e43dae2b83d,optional,1afc9142-b029-4ed8-b964-e810acf58b63
ESCOOccupation,97450057-07c7-4986-a496-c45e53f9e754,optional,faade515-0eb8-4bb5-b3cc-529ea87399d8
ESCOOccupation,5526aaad-1cd7-450f-9860-6e6787c7ceac,optional,4bc086f4-84ce-4fe9-ad83-151ca52a58cf
ESCOOccupation,7b58e438-8e6a-49d7-9e6c-2c8b96599a9d,optional,b85bf577-7c74-40a8-bb72-3c40e850e968
ESCOOccupation,7b58e438-8e6a-49d7-9e6c-2c8b96599a9d,optional,db3c0be2-5ea4-40e0-bbd1-a84aad5760df
ESCOOccupation,0958b5cc-248d-440d-b62e-381f285c1dee,optional,8c911b53-fb31-4cc1-b0b7-c79fc8495f11
ESCOOccupation,fc5bdf45-258e-4159-99dd-582a4ab64999,optional,c1ea57dc-db44-450c-b531-db5ca9170d59
ESCOOccupation,643aff3c-b2ee-476d-9f34-a2ccbe5f8e96,optional,c98a605f-f198-4455-8b8c-eb2720dce3fa
ESCOOccupation,1c17472a-52c5-4da6-9393-a04f76567a56,optional,9c76399b-6926-4844-b24b-a4c0e5b162a2
ESCOOccupation,1e9a29a1-8382-4702-8a58-be2f64ead2b3,optional,59a81ed3-cdd7-418f-aa37-c0cf5a3537dd
ESCOOccupation,1e9a29a1-8382-4702-8a58-be2f64ead2b3,optional,bda3d929-db98-4118-a0eb-33f980a1a6eb
ESCOOccupation,36844abd-fa56-4b61-8e5a-7e656d739295,optional,f4338925-df56-46c7-a12f-44feedb6b01c
ESCOOccupation,36844abd-fa56-4b61-8e5a-7e656d739295,optional,8761bd1c-19c4-4405-a02e-05e2a18acd0b
ESCOOccupation,36844abd-fa56-4b61-8e5a-7e656d739295,optional,bb12e587-1a56-4d23-ac54-4c835155ffe9
ESCOOccupation,541b9695-33fa-4a2e-9644-740f9be68351,optional,85e60d5f-0876-4b39-ad73-d44df28908dd
ESCOOccupation,5f8ceaf1-cd4c-4b13-849d-a7e08e7660ec,optional,b66a43bd-2b3d-4bc4-bebe-ba64df2a87bb
ESCOOccupation,2e73f335-2289-4c4f-9603-1c98051132f6,optional,572be413-5648-4a09-8f6f-b87d4a49932d
ESCOOccupation,2e73f335-2289-4c4f-9603-1c98051132f6,optional,08a2a063-0181-414e-80de-cd92eb3f33e5
ESCOOccupation,6e065312-1868-48a2-a212-dc41c997c7c8,optional,325b4ee3-85db-4464-8352-f55a23f23dca
ESCOOccupation,6e065312-1868-48a2-a212-dc41c997c7c8,optional,a86214e2-197f-47b9-bb50-577a47079d84
ESCOOccupation,7c21c886-27b8-4c2c-a7a4-a640ca431bcc,optional,7f544f89-e3e8-455d-85b4-634968f6ecdf
ESCOOccupation,a6ee683a-ffa9-4ddc-b78a-c45ee8082789,optional,21c076cb-33c3-4f71-8a4a-4f7785bf53dd
ESCOOccupation,670d511c-3824-441e-9898-4a31c960be40,optional,13a3b39e-d7ad-4c72-a38a-f2cefc0a0d63
ESCOOccupation,206bb44c-198e-45cc-bc24-4b051dbc6588,optional,f23e4159-6f32-4fbc-ba45-0f1d94771744
ESCOOccupation,9b809a7d-663d-4c8f-8bc7-37c1df89554c,optional,99a6132d-262d-4d22-8ad8-7aacdd8d2886
ESCOOccupation,2e8bde03-ecc5-4c95-b7cb-ca4213e92893,optional,a4d62e6f-00f5-4c29-972a-7f5815279a4b
ESCOOccupation,2e8bde03-ecc5-4c95-b7cb-ca4213e92893,optional,414b112e-5732-48a5-8efa-23e39f96810a
ESCOOccupation,48efa26e-3a73-4554-9347-b41c8195aad7,optional,e01dd40e-3248-4f6a-8917-71cf646245de
ESCOOccupation,48efa26e-3a73-4554-9347-b41c8195aad7,optional,c68f1ce0-25a4-417b-b0db-474810eaa402
ESCOOccupation,48efa26e-3a73-4554-9347-b41c8195aad7,optional,167441dc-918f-4698-8529-2f98c905dcca
ESCOOccupation,cf2d8d0e-301f-4376-a98a-cbd7612eb1d6,optional,9816b37d-6592-4c88-8c99-c39f568a7b82
ESCOOccupation,7a29987f-2fbe-43ea-bbc4-b4ab6f5ecf87,optional,05f9ee78-a611-4fd8-abe4-fcdf4e65a156
ESCOOccupation,95983b9c-22b0-47f1-87a9-03fcad6a9a0b,optional,c3893e80-bc43-4422-bfcc-827353253f87
ESCOOccupation,95983b9c-22b0-47f1-87a9-03fcad6a9a0b,optional,df84ac69-120b-4a21-b219-12727baa44dc
ESCOOccupation,95983b9c-22b0-47f1-87a9-03fcad6a9a0b,optional,ceac5ddc-a29c-4b05-b30d-2ce558438f28
ESCOOccupation,cf2c016b-026f-42f2-bb7a-7a6e35bb8c80,optional,2b3460e1-5b5b-4f86-a3c1-fc372a5929cf
ESCOOccupation,12ca3f43-97e3-4163-b2ef-84292a31eae1,optional,dbf6b5b5-339d-427d-95f4-cd6e2548a2fd
ESCOOccupation,c12d554a-2819-4a23-a8a6-df584c916453,optional,fd98678b-3003-421e-8a4c-d723aeeee5b8
ESCOOccupation,444859a8-a90d-4e61-bbae-44b4bbab3332,optional,78dd6e58-a177-4d0d-bfde-c4550a0e41d3
ESCOOccupation,444859a8-a90d-4e61-bbae-44b4bbab3332,optional,dbf6b5b5-339d-427d-95f4-cd6e2548a2fd
ESCOOccupation,b9a2d160-e606-40bb-ae14-9b00c0bb854c,optional,4280ac76-6122-4c34-a15e-d436c06f29ec
ESCOOccupation,be936b01-fd25-45af-880f-5b01e490e806,optional,63d91951-2718-4878-a4c2-863c5b38b682
ESCOOccupation,be936b01-fd25-45af-880f-5b01e490e806,optional,71c655fe-cd50-41b2-b1c9-5c85e71d259d
ESCOOccupation,af1e263d-0304-4d66-8553-cee1181ce705,optional,8a2bc850-9301-43f2-ae43-71a6b119871e
ESCOOccupation,55640d59-86b8-4b29-9f1e-bf0ed9c87562,optional,ceac5ddc-a29c-4b05-b30d-2ce558438f28
ESCOOccupation,df1a85f4-94c6-4360-b790-a4ffde3faed8,optional,b766dc10-bea2-4140-9eb6-0a21352eea9c
ESCOOccupation,0bad0acd-bbed-41bd-8189-0f9b382f7da6,optional,4da7cef4-f416-414f-85e7-a8b092a08c36
ESCOOccupation,0bad0acd-bbed-41bd-8189-0f9b382f7da6,optional,96df3652-e7c2-43d4-ab90-186ec2fe8f94
ESCOOccupation,5a818f0f-aa91-4f31-8be8-bce77c1788fe,optional,6c357779-acc4-43f1-ad33-de2ca8eaff71
ESCOOccupation,5a818f0f-aa91-4f31-8be8-bce77c1788fe,optional,831f4090-5693-446b-ab8a-6b0139ec62e3
ESCOOccupation,08b98dea-5b88-4ff2-9bfd-cb00b3bda98a,optional,13a3b39e-d7ad-4c72-a38a-f2cefc0a0d63
ESCOOccupation,48efcfaf-7737-4c41-89d2-8d5090508ea7,optional,fa6d59e8-3cce-4d01-8596-76d83d9c4867
ESCOOccupation,dcfc907b-f52c-4244-be96-3fff9051a73b,essential,0972ceed-6cd2-4442-b93a-b2e9f54722d6
ESCOOccupation,dcfc907b-f52c-4244-be96-3fff9051a73b,optional,53644d66-6c9d-4cfb-8147-ea254a2b9beb
ESCOOccupation,dcfc907b-f52c-4244-be96-3fff9051a73b,optional,6edb2a2b-d6e4-4c45-b3b7-e11002f0477c
ESCOOccupation,43fb0178-ad7e-42f5-ae9d-1cb66baebd59,optional,17660efb-e198-4eac-95d8-676c72cb9b44
ESCOOccupation,7474049e-392e-4fef-bee4-666102600b72,optional,290e506d-f574-44dd-ba2e-700d6650517b
ESCOOccupation,a3c12588-6a07-43a9-aa07-0ca401e2af70,optional,50d3d585-5e1a-4e23-81eb-801cf1c52a2e
ESCOOccupation,a3c12588-6a07-43a9-aa07-0ca401e2af70,optional,c836aa4c-d4c1-452d-a05d-5acbed9b3d83
ESCOOccupation,6e524718-30b1-4129-841e-f14ab43694b7,optional,47a3eaa5-8ce1-454e-85b4-76cee14f0578
ESCOOccupation,5d55b5e8-10d1-40f0-9e76-291e10c4b67c,optional,83609d68-8bea-465f-a68a-5f1cc5c414b5
ESCOOccupation,35851e47-7037-4e63-9230-11437e4f4955,optional,f0485da2-0a57-4e92-93dc-a57f61d665eb
ESCOOccupation,35851e47-7037-4e63-9230-11437e4f4955,optional,3b195e8e-bd44-450c-88e3-e35e1cd295ed
ESCOOccupation,2e63a589-6cd0-4d7f-afa2-236fc400e86c,optional,47a3eaa5-8ce1-454e-85b4-76cee14f0578
ESCOOccupation,2e63a589-6cd0-4d7f-afa2-236fc400e86c,optional,e91145a1-afeb-4a7e-81a3-ce3f0aa73aca
ESCOOccupation,b0704838-4a1f-4ef4-bae6-a2583894e1a6,optional,8eb66230-0f17-488b-95d0-652fbbba2d76
ESCOOccupation,ca43a3de-3861-4e71-b809-a3d8d9d06fd3,optional,22226bf3-5f40-4fc1-b7c8-c9b87a85056e
ESCOOccupation,ca43a3de-3861-4e71-b809-a3d8d9d06fd3,optional,6c172dd1-a88e-4906-893f-6abd95abc322
ESCOOccupation,7532dfc2-57dc-41e8-ba47-7c7777420eff,optional,32e47a6c-4497-49a6-b99e-10cfb342bbc3
ESCOOccupation,7532dfc2-57dc-41e8-ba47-7c7777420eff,optional,13cb4512-f030-4776-b498-3bdc49e6a9c3
ESCOOccupation,2ad10044-8ee6-4754-bd5b-4ef59efcbf12,optional,10fbfb30-a661-4503-8455-94f8961da398
ESCOOccupation,685507f9-2cd8-4738-8fb2-fbe40a8954a0,optional,8c7d4e39-eff9-44ed-9847-8f3f0f601c8b
ESCOOccupation,685507f9-2cd8-4738-8fb2-fbe40a8954a0,optional,59dbce1f-8ce0-4686-a2ee-9ee8772cb3d5
ESCOOccupation,21717c86-ca20-4a7c-8974-e1553332ef39,optional,3c5c1452-0aef-4139-a6ec-4a15788f8cc9
ESCOOccupation,866c2c29-3ef0-4b28-b205-6cd7d9f225d3,optional,c24911b9-4cd1-4695-a2f1-79ad3bbf062a
ESCOOccupation,866c2c29-3ef0-4b28-b205-6cd7d9f225d3,optional,b2b856cf-2651-4e1c-8072-dc412880a023
ESCOOccupation,56b1a43b-ea10-49b6-b4b7-6a0d53533c8f,optional,e63187e5-790e-482c-ac11-89a3545cf000
ESCOOccupation,2d4ba229-5158-4fe2-b870-1ce49ceff306,optional,b09e2b7a-bc42-445d-9fc8-1fd18e72560f
ESCOOccupation,ed0c4727-0bac-46e8-a0d2-2a1bbacc8f84,optional,ed0ad239-7041-42c9-a22c-f11f1adcf68c
ESCOOccupation,ed0c4727-0bac-46e8-a0d2-2a1bbacc8f84,optional,836de80b-1158-4ac8-9269-f7ae8871dd48
ESCOOccupation,ed0c4727-0bac-46e8-a0d2-2a1bbacc8f84,optional,d953d70c-7053-4220-92b4-7f58c4363b34
ESCOOccupation,0ffc178e-ef6a-4f1d-b56b-3d2e10021fa7,optional,e9ad7c16-9a14-4acf-8e9a-97c5bc7988cc
ESCOOccupation,39cca54b-840c-48f1-8efd-547cc7c752f7,optional,7a1408f6-adf5-46e1-b369-9b4fc66e7a3a
ESCOOccupation,69768adc-7519-45cc-80e5-fe9be25e3f57,optional,91ec436c-9b62-4fbc-8c53-f3f3d5c80f30
ESCOOccupation,717e3555-cd6b-4659-97ac-8d232d524cbc,optional,08adb988-afce-43fb-9ca0-695bbfbb9b2e
